siren_epci,nom_complet,form_epci,insee,nom_com,pop_total
248400053,CA Ventoux-Comtat-Venaissin (COVE),CA,84115,Saint-Pierre-de-Vassols,239828
248400335,CC Vaison Ventoux,CC,84116,Saint-Romain-en-Viennois,246768
248400335,CC Vaison Ventoux,CC,84117,Saint-Roman-de-Malegarde,57932
200040624,CC Pays d'Apt-Luberon,CC,84118,Saint-Saturnin-lès-Apt,209098
248400251,CA du Grand Avignon (COGA),CA,84119,Saint-Saturnin-lès-Avignon,194814
200035723,CC Ventoux Sud,CC,84120,Saint-Trinit,298115
248400285,CC Territoriale Sud-Luberon,CC,84121,Sannes,28631
248400053,CA Ventoux-Comtat-Venaissin (COVE),CA,84122,Sarrians,220512
200035723,CC Ventoux Sud,CC,84123,Sault,127698
248400319,CC du Pays des Sorgues et des Monts de Vaucluse,CC,84124,Saumane-de-Vaucluse,222721
248400335,CC Vaison Ventoux,CC,84125,Savoillan,166891
248400335,CC Vaison Ventoux,CC,84126,Séguret,5873
248400160,CC Aygues-Ouvèze en Provence (CCAOP),CC,84127,Sérignan-du-Comtat,94245
200040624,CC Pays d'Apt-Luberon,CC,84128,Sivergues,281649
248400293,CA des Sorgues du Comtat,CA,84129,Sorgues,252716
248400053,CA Ventoux-Comtat-Venaissin (COVE),CA,84130,Suzette,114475
200040442,CA Luberon Monts de Vaucluse,CA,84131,Taillades,210898
248400319,CC du Pays des Sorgues et des Monts de Vaucluse,CC,84132,Le Thor,134266
248400285,CC Territoriale Sud-Luberon,CC,84133,La Tour-d'Aigues,151677
248400160,CC Aygues-Ouvèze en Provence (CCAOP),CC,84134,Travaillan,48203
248400160,CC Aygues-Ouvèze en Provence (CCAOP),CC,84135,Uchaux,50912
248400053,CA Ventoux-Comtat-Venaissin (COVE),CA,84136,Vacqueyras,153972
248400335,CC Vaison Ventoux,CC,84137,Vaison-la-Romaine,201763
200040681,CC Enclave des Papes-Pays de Grignan,CC,84138,Valréas,149558
248400319,CC du Pays des Sorgues et des Monts de Vaucluse,CC,84139,Fontaine-de-Vaucluse,201012
200040442,CA Luberon Monts de Vaucluse,CA,84140,Vaugines,49461
248400251,CA du Grand Avignon (COGA),CA,84141,Vedène,277349
248400251,CA du Grand Avignon (COGA),CA,84142,Velleron,39873
248400053,CA Ventoux-Comtat-Venaissin (COVE),CA,84143,Venasque,285190
200040624,CC Pays d'Apt-Luberon,CC,84144,Viens,28507
200040624,CC Pays d'Apt-Luberon,CC,84145,Villars,284911
248400335,CC Vaison Ventoux,CC,84146,Villedieu,70986
248400285,CC Territoriale Sud-Luberon,CC,84147,Villelaure,254004
200035723,CC Ventoux Sud,CC,84148,Villes-sur-Auzon,211645
248400160,CC Aygues-Ouvèze en Provence (CCAOP),CC,84149,Violès,10153
200040681,CC Enclave des Papes-Pays de Grignan,CC,84150,Visan,36689
248400285,CC Territoriale Sud-Luberon,CC,84151,Vitrolles-en-Lubéron,269849
200073260,CC Sud Vendée Littoral,CC,85001,L'Aiguillon-la-Presqu'île,117770
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85002,L'Aiguillon-sur-Vie,39233
200072882,CC de Vie et Boulogne,CC,85003,Aizenay,45198
200071900,CC Vendée Grand Littoral,CC,85004,Angles,96334
248500415,CC du Pays de la Châtaigneraie,CC,85005,Antigny,267501
200072882,CC de Vie et Boulogne,CC,85006,Apremont,217772
248500589,CA La Roche-sur-Yon Agglomération,CA,85008,Aubigny-Les Clouzeaux,90407
200071934,CC Pays de Fontenay-Vendée,CC,85009,Auchay-sur-Vendée,283016
200071900,CC Vendée Grand Littoral,CC,85010,Avrillé,218207
248500191,CC de l'Île de Noirmoutier,CC,85011,Barbâtre,210290
248500258,CC Océan Marais de Monts,CC,85012,La Barre-de-Monts,223047
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85013,Bazoges-en-Paillers,200241
248500415,CC du Pays de la Châtaigneraie,CC,85014,Bazoges-en-Pareds,271920
200072882,CC de Vie et Boulogne,CC,85015,Beaufou,154644
248500530,CC du Pays des Achards,CC,85016,Beaulieu-sous-la-Roche,187816
248500621,CC du Pays des Herbiers,CC,85017,Beaurepaire,147988
200071629,CC Challans-Gois Communauté,CC,85018,Beauvoir-sur-Mer,188795
200072882,CC de Vie et Boulogne,CC,85019,Bellevigny,295922
248500563,"CC Vendée, Sèvre, Autise",CC,85020,Benet,119357
200070233,CA Terres de Montaigu,CA,85021,La Bernardière,22006
200071900,CC Vendée Grand Littoral,CC,85022,Le Bernard,299547
200073260,CC Sud Vendée Littoral,CC,85023,Bessay,47140
200071629,CC Challans-Gois Communauté,CC,85024,Bois-de-Céné,283330
200070233,CA Terres de Montaigu,CA,85025,La Boissière-de-Montaigu,240593
200071900,CC Vendée Grand Littoral,CC,85026,La Boissière-des-Landes,60201
248500563,"CC Vendée, Sèvre, Autise",CC,85028,Bouillé-Courdault,44912
200071629,CC Challans-Gois Communauté,CC,85029,Bouin,299072
248500464,CC du Pays de Pouzauges,CC,85031,Le Boupère,190769
200071934,CC Pays de Fontenay-Vendée,CC,85033,Bourneau,286670
248500340,CC Pays de Chantonnay,CC,85034,Bournezeau,107053
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85035,Bretignolles-sur-Mer,297171
200073260,CC Sud Vendée Littoral,CC,85036,La Bretonnière-la-Claye,183520
248500415,CC du Pays de la Châtaigneraie,CC,85037,Breuil-Barret,255010
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85038,Les Brouzils,200875
200070233,CA Terres de Montaigu,CA,85039,La Bruffière,83928
200073260,CC Sud Vendée Littoral,CC,85040,La Caillère-Saint-Hilaire,269175
248500415,CC du Pays de la Châtaigneraie,CC,85041,Cezais,30856
200073260,CC Sud Vendée Littoral,CC,85042,Chaillé-les-Marais,150659
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85045,La Chaize-Giraud,24979
248500589,CA La Roche-sur-Yon Agglomération,CA,85046,La Chaize-le-Vicomte,160813
200071629,CC Challans-Gois Communauté,CC,85047,Challans,113297
200073260,CC Sud Vendée Littoral,CC,85049,Champagné-les-Marais,215494
200071900,CC Vendée Grand Littoral,CC,85050,Le Champ-Saint-Père,112408
248500340,CC Pays de Chantonnay,CC,85051,Chantonnay,5944
248500415,CC du Pays de la Châtaigneraie,CC,85053,La Chapelle-aux-Lys,234489
248500530,CC du Pays des Achards,CC,85054,La Chapelle-Hermier,239363
200072882,CC de Vie et Boulogne,CC,85055,La Chapelle-Palluau,158455
200073260,CC Sud Vendée Littoral,CC,85056,La Chapelle-Thémer,124462
200073260,CC Sud Vendée Littoral,CC,85058,Chasnais,71602
248500415,CC du Pays de la Châtaigneraie,CC,85059,La Châtaigneraie,168999
200073260,CC Sud Vendée Littoral,CC,85061,Château-Guibert,74391
200071629,CC Challans-Gois Communauté,CC,85062,Châteauneuf,274154
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85064,Chauché,242094
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85065,Chavagnes-en-Paillers,176651
248500464,CC du Pays de Pouzauges,CC,85066,Chavagnes-les-Redoux,85343
248500415,CC du Pays de la Châtaigneraie,CC,85067,Cheffois,203762
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85070,Coëx,232037
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85071,Commequiers,49477
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85072,La Copechagnière,10762
200073260,CC Sud Vendée Littoral,CC,85073,Corpe,257788
200073260,CC Sud Vendée Littoral,CC,85074,La Couture,290127
200070233,CA Terres de Montaigu,CA,85076,Cugand,194857
200071900,CC Vendée Grand Littoral,CC,85077,Curzon,10890
248500563,"CC Vendée, Sèvre, Autise",CC,85078,Damvix,96890
200071934,CC Pays de Fontenay-Vendée,CC,85080,Doix lès Fontaines,227091
248500589,CA La Roche-sur-Yon Agglomération,CA,85081,Dompierre-sur-Yon,236405
248500621,CC du Pays des Herbiers,CC,85082,Les Epesses,71913
248500191,CC de l'Île de Noirmoutier,CC,85083,L'Épine,207879
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85084,Essarts en Bocage,231615
200072882,CC de Vie et Boulogne,CC,85086,Falleron,223992
248500563,"CC Vendée, Sèvre, Autise",CC,85087,Faymoreau,266580
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85088,Le Fenouiller,17871
248500589,CA La Roche-sur-Yon Agglomération,CA,85089,La Ferrière,49398
248500464,CC du Pays de Pouzauges,CC,85090,Sèvremont,27518
200071934,CC Pays de Fontenay-Vendée,CC,85092,Fontenay-le-Comte,192863
248500589,CA La Roche-sur-Yon Agglomération,CA,85093,Fougeré,283290
200071934,CC Pays de Fontenay-Vendée,CC,85094,Foussais-Payré,46802
200071629,CC Challans-Gois Communauté,CC,85095,Froidfond,223623
200071629,CC Challans-Gois Communauté,CC,85096,La Garnache,185747
248500662,CC du Pays de Mortagne,CC,85097,La Gaubretière,240877
200072882,CC de Vie et Boulogne,CC,85098,La Genétouze,114488
248500530,CC du Pays des Achards,CC,85099,Le Girouard,266897
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85100,Givrand,36459
200071900,CC Vendée Grand Littoral,CC,85101,Le Givre,224944
200072882,CC de Vie et Boulogne,CC,85102,Grand'Landes,149703
200071900,CC Vendée Grand Littoral,CC,85103,Grosbreuil,297560
200073260,CC Sud Vendée Littoral,CC,85104,Grues,179424
200073260,CC Sud Vendée Littoral,CC,85105,Le Gué-de-Velluire,192527
248500191,CC de l'Île de Noirmoutier,CC,85106,La Guérinière,78303
200070233,CA Terres de Montaigu,CA,85108,L'Herbergement,275868
248500621,CC du Pays des Herbiers,CC,85109,Les Herbiers,219880
200071934,CC Pays de Fontenay-Vendée,CC,85110,L'Hermenault,261065
200073260,CC Sud Vendée Littoral,CC,85111,L'Île-d'Elle,164220
200071165,CA Les Sables d'Olonne Agglomération,CA,85112,L'Île-d'Olonne,269834
200071900,CC Vendée Grand Littoral,CC,85114,Jard-sur-Mer,99488
200073260,CC Sud Vendée Littoral,CC,85115,La Jaudonnière,181646
200071900,CC Vendée Grand Littoral,CC,85116,La Jonchère,135019
200073260,CC Sud Vendée Littoral,CC,85117,Lairoux,12124
248500589,CA La Roche-sur-Yon Agglomération,CA,85118,Landeronde,13390
248500662,CC du Pays de Mortagne,CC,85119,Les Landes-Genusson,174735
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85120,Landevieille,227222
200071934,CC Pays de Fontenay-Vendée,CC,85121,Le Langon,244221
248500563,"CC Vendée, Sèvre, Autise",CC,85123,Liez,29960
248500415,CC du Pays de la Châtaigneraie,CC,85125,Loge-Fougereuse,79642
200071934,CC Pays de Fontenay-Vendée,CC,85126,Longèves,39424
200071900,CC Vendée Grand Littoral,CC,85127,Longeville-sur-Mer,166156
200073260,CC Sud Vendée Littoral,CC,85128,Luçon,49085
200072882,CC de Vie et Boulogne,CC,85129,Les Lucs-sur-Boulogne,28832
200072882,CC de Vie et Boulogne,CC,85130,Maché,99746
200073260,CC Sud Vendée Littoral,CC,85131,Les Magnils-Reigniers,203307
248500563,"CC Vendée, Sèvre, Autise",CC,85132,Maillé,281047
248500563,"CC Vendée, Sèvre, Autise",CC,85133,Maillezais,253446
248500662,CC du Pays de Mortagne,CC,85134,Mallièvre,21909
200073260,CC Sud Vendée Littoral,CC,85135,Mareuil-sur-Lay-Dissais,57879
248500415,CC du Pays de la Châtaigneraie,CC,85136,Marillet,66062
200071934,CC Pays de Fontenay-Vendée,CC,85137,Marsais-Sainte-Radégonde,217149
248500530,CC du Pays des Achards,CC,85138,Martinet,291209
248500563,"CC Vendée, Sèvre, Autise",CC,85139,Le Mazeau,21834
248500464,CC du Pays de Pouzauges,CC,85140,La Meilleraie-Tillay,89260
248500415,CC du Pays de la Châtaigneraie,CC,85141,Menomblet,96700
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85142,La Merlatière,167818
200071934,CC Pays de Fontenay-Vendée,CC,85143,Mervent,55081
248500621,CC du Pays des Herbiers,CC,85144,Mesnard-la-Barotière,82261
248500464,CC du Pays de Pouzauges,CC,85145,Monsireigne,59253
200070233,CA Terres de Montaigu,CA,85146,Montaigu-Vendée,35289
248500464,CC du Pays de Pouzauges,CC,85147,Montournais,162836
200071934,CC Pays de Fontenay-Vendée,CC,85148,Montreuil,205709
200073260,CC Sud Vendée Littoral,CC,85149,Moreilles,198629
248500662,CC du Pays de Mortagne,CC,85151,Mortagne-sur-Sèvre,216719
248500530,CC du Pays des Achards,CC,85152,Les Achards,264048
248500621,CC du Pays des Herbiers,CC,85153,Mouchamps,181917
248500415,CC du Pays de la Châtaigneraie,CC,85154,Mouilleron-Saint-Germain,130406
248500589,CA La Roche-sur-Yon Agglomération,CA,85155,Mouilleron-le-Captif,9898
200071900,CC Vendée Grand Littoral,CC,85156,Moutiers-les-Mauxfaits,153792
200073260,CC Sud Vendée Littoral,CC,85157,Moutiers-sur-le-Lay,173400
200071934,CC Pays de Fontenay-Vendée,CC,85158,Mouzeuil-Saint-Martin,103760
200073260,CC Sud Vendée Littoral,CC,85159,Nalliers,40844
248500589,CA La Roche-sur-Yon Agglomération,CA,85160,Nesmy,296502
248500530,CC du Pays des Achards,CC,85161,Nieul-le-Dolent,81352
248500563,"CC Vendée, Sèvre, Autise",CC,85162,Rives-d'Autise,21588
248500191,CC de l'Île de Noirmoutier,CC,85163,Noirmoutier-en-l'Île,67351
248500258,CC Océan Marais de Monts,CC,85164,Notre-Dame-de-Monts,273811
200071934,CC Pays de Fontenay-Vendée,CC,85167,L'Orbrie,48132
200072882,CC de Vie et Boulogne,CC,85169,Palluau,209458
200073260,CC Sud Vendée Littoral,CC,85171,Péault,250743
248500258,CC Océan Marais de Monts,CC,85172,Le Perrier,270715
200071934,CC Pays de Fontenay-Vendée,CC,85174,Petosse,299571
200073260,CC Sud Vendée Littoral,CC,85175,Les Pineaux,113447
200071934,CC Pays de Fontenay-Vendée,CC,85176,Pissotte,14689
200071934,CC Pays de Fontenay-Vendée,CC,85177,Les Velluire-sur-Vendée,156583
200072882,CC de Vie et Boulogne,CC,85178,Le Poiré-sur-Vie,166344
200071900,CC Vendée Grand Littoral,CC,85179,Poiroux,196922
200071934,CC Pays de Fontenay-Vendée,CC,85181,Pouillé,89916
248500464,CC du Pays de Pouzauges,CC,85182,Pouzauges,33425
248500563,"CC Vendée, Sèvre, Autise",CC,85184,Puy-de-Serre,48864
200073260,CC Sud Vendée Littoral,CC,85185,Puyravault,91716
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85186,La Rabatelière,52767
248500464,CC du Pays de Pouzauges,CC,85187,Réaumur,182600
200073260,CC Sud Vendée Littoral,CC,85188,La Réorthe,11974
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85189,Notre-Dame-de-Riez,35114
200070233,CA Terres de Montaigu,CA,85190,Rocheservière,178969
248500589,CA La Roche-sur-Yon Agglomération,CA,85191,La Roche-sur-Yon,152920
248500340,CC Pays de Chantonnay,CC,85192,Rochetrejoux,14401
200073260,CC Sud Vendée Littoral,CC,85193,Rosnay,280428
200071165,CA Les Sables d'Olonne Agglomération,CA,85194,Les Sables-d'Olonne,211532
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85196,Saint-André-Goule-d'Oie,102881
200070233,CA Terres de Montaigu,CA,85197,Montréverd,258204
248500662,CC du Pays de Mortagne,CC,85198,Saint-Aubin-des-Ormeaux,230767
200073260,CC Sud Vendée Littoral,CC,85199,Saint-Aubin-la-Plaine,43544
200071900,CC Vendée Grand Littoral,CC,85200,Saint-Avaugourd-des-Landes,47408
200071900,CC Vendée Grand Littoral,CC,85201,Saint-Benoist-sur-Mer,270513
248500340,CC Pays de Chantonnay,CC,85202,Sainte-Cécile,142971
200071629,CC Challans-Gois Communauté,CC,85204,Saint-Christophe-du-Ligneron,257629
200071934,CC Pays de Fontenay-Vendée,CC,85205,Saint-Cyr-des-Gâts,30220
200071900,CC Vendée Grand Littoral,CC,85206,Saint-Cyr-en-Talmondais,38648
200073260,CC Sud Vendée Littoral,CC,85207,Saint-Denis-du-Payré,136433
200072882,CC de Vie et Boulogne,CC,85208,Saint-Denis-la-Chevasse,199088
200073260,CC Sud Vendée Littoral,CC,85209,Saint-Étienne-de-Brillouet,191565
200072882,CC de Vie et Boulogne,CC,85210,Saint-Étienne-du-Bois,175131
248500530,CC du Pays des Achards,CC,85211,Sainte-Flaive-des-Loups,174796
248500589,CA La Roche-sur-Yon Agglomération,CA,85213,Rives de l'Yon,149254
200071165,CA Les Sables d'Olonne Agglomération,CA,85214,Sainte-Foy,157669
200071918,CC du Pays de Saint-Fulgent - Les Essarts,CC,85215,Saint-Fulgent,161359
200073260,CC Sud Vendée Littoral,CC,85216,Sainte-Gemme-la-Plaine,282250
248500530,CC du Pays des Achards,CC,85218,Saint-Georges-de-Pointindoux,54193
248500340,CC Pays de Chantonnay,CC,85220,Saint-Germain-de-Prinçay,77848
200071629,CC Challans-Gois Communauté,CC,85221,Saint-Gervais,77613
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85222,Saint-Gilles-Croix-de-Vie,210338
200073260,CC Sud Vendée Littoral,CC,85223,Sainte-Hermine,6888
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85226,Saint-Hilaire-de-Riez,62785
248500563,"CC Vendée, Sèvre, Autise",CC,85227,Saint-Hilaire-des-Loges,42699
248500415,CC du Pays de la Châtaigneraie,CC,85229,Saint-Hilaire-de-Voust,20843
200071900,CC Vendée Grand Littoral,CC,85231,Saint-Hilaire-la-Forêt,78076
248500340,CC Pays de Chantonnay,CC,85232,Saint-Hilaire-le-Vouhis,202978
200073260,CC Sud Vendée Littoral,CC,85233,Saint-Jean-de-Beugné,28898
248500258,CC Océan Marais de Monts,CC,85234,Saint-Jean-de-Monts,220461
200073260,CC Sud Vendée Littoral,CC,85235,Saint-Juire-Champgillon,117326
248500530,CC du Pays des Achards,CC,85236,Saint-Julien-des-Landes,299877
200071934,CC Pays de Fontenay-Vendée,CC,85237,Saint-Laurent-de-la-Salle,106963
248500662,CC du Pays de Mortagne,CC,85238,Saint-Laurent-sur-Sèvre,138571
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85239,Saint-Maixent-sur-Vie,231450
248500662,CC du Pays de Mortagne,CC,85240,Saint-Malô-du-Bois,198687
248500621,CC du Pays des Herbiers,CC,85242,Saint-Mars-la-Réorthe,196719
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85243,Brem-sur-Mer,15477
200071934,CC Pays de Fontenay-Vendée,CC,85244,Saint-Martin-de-Fraigneau,87152
200071934,CC Pays de Fontenay-Vendée,CC,85245,Saint-Martin-des-Fontaines,206225
248500340,CC Pays de Chantonnay,CC,85246,Saint-Martin-des-Noyers,231300
248500662,CC du Pays de Mortagne,CC,85247,Saint-Martin-des-Tilleuls,100029
200073260,CC Sud Vendée Littoral,CC,85248,Saint-Martin-Lars-en-Sainte-Hermine,8820
200071165,CA Les Sables d'Olonne Agglomération,CA,85250,Saint-Mathurin,49623
248500415,CC du Pays de la Châtaigneraie,CC,85251,Saint-Maurice-des-Noues,92336
248500415,CC du Pays de la Châtaigneraie,CC,85252,Saint-Maurice-le-Girard,242557
248500464,CC du Pays de Pouzauges,CC,85254,Saint-Mesmin,170554
200073260,CC Sud Vendée Littoral,CC,85255,Saint-Michel-en-l'Herm,82063
200071934,CC Pays de Fontenay-Vendée,CC,85256,Saint-Michel-le-Cloucq,229308
248500621,CC du Pays des Herbiers,CC,85259,Saint-Paul-en-Pareds,21501
200072882,CC de Vie et Boulogne,CC,85260,Saint-Paul-Mont-Penit,203994
200073260,CC Sud Vendée Littoral,CC,85261,Sainte-Pexine,205012
200070233,CA Terres de Montaigu,CA,85262,Saint-Philbert-de-Bouaine,279005
248500415,CC du Pays de la Châtaigneraie,CC,85264,Saint-Pierre-du-Chemin,60088
248500563,"CC Vendée, Sèvre, Autise",CC,85265,Saint-Pierre-le-Vieux,200150
248500340,CC Pays de Chantonnay,CC,85266,Saint-Prouant,47781
200073260,CC Sud Vendée Littoral,CC,85267,Sainte-Radégonde-des-Noyers,180367
200023778,CA du Pays de Saint-Gilles-Croix-de-Vie,CA,85268,Saint-Révérend,137802
248500563,"CC Vendée, Sèvre, Autise",CC,85269,Saint-Sigismond,94310
248500415,CC du Pays de la Châtaigneraie,CC,85271,Saint-Sulpice-en-Pareds,299469
200071629,CC Challans-Gois Communauté,CC,85273,Saint-Urbain,276140
200071934,CC Pays de Fontenay-Vendée,CC,85274,Saint-Valérien,220288
248500340,CC Pays de Chantonnay,CC,85276,Saint-Vincent-Sterlanges,178202
200071900,CC Vendée Grand Littoral,CC,85277,Saint-Vincent-sur-Graon,50611
200071900,CC Vendée Grand Littoral,CC,85278,Saint-Vincent-sur-Jard,255565
200071629,CC Challans-Gois Communauté,CC,85280,Sallertaine,40675
200071934,CC Pays de Fontenay-Vendée,CC,85281,Sérigné,37885
248500340,CC Pays de Chantonnay,CC,85282,Sigournais,107060
248500258,CC Océan Marais de Monts,CC,85284,Soullans,16897
248500589,CA La Roche-sur-Yon Agglomération,CA,85285,Le Tablier,10124
200073260,CC Sud Vendée Littoral,CC,85286,La Taillée,169395
248500464,CC du Pays de Pouzauges,CC,85287,Tallud-Sainte-Gemme,256793
200071900,CC Vendée Grand Littoral,CC,85288,Talmont-Saint-Hilaire,59798
248500415,CC du Pays de la Châtaigneraie,CC,85289,La Tardière,40693
200073260,CC Sud Vendée Littoral,CC,85290,Thiré,81892
248500589,CA La Roche-sur-Yon Agglomération,CA,85291,Thorigny,231505
248500415,CC du Pays de la Châtaigneraie,CC,85292,Thouarsais-Bouildroux,195632
248500662,CC du Pays de Mortagne,CC,85293,Tiffauges,174371
200073260,CC Sud Vendée Littoral,CC,85294,La Tranche-sur-Mer,160061
200070233,CA Terres de Montaigu,CA,85295,Treize-Septiers,253958
248500662,CC du Pays de Mortagne,CC,85296,Treize-Vents,238397
200073260,CC Sud Vendée Littoral,CC,85297,Triaize,293351
200071165,CA Les Sables d'Olonne Agglomération,CA,85298,Vairé,298654
248500589,CA La Roche-sur-Yon Agglomération,CA,85300,Venansault,109123
248500621,CC du Pays des Herbiers,CC,85301,Vendrennes,160452
248500662,CC du Pays de Mortagne,CC,85302,Chanverrie,123331
248500563,"CC Vendée, Sèvre, Autise",CC,85303,Vix,32522
200073260,CC Sud Vendée Littoral,CC,85304,Vouillé-les-Marais,282242
200071934,CC Pays de Fontenay-Vendée,CC,85305,Vouvant,25339
248500563,"CC Vendée, Sèvre, Autise",CC,85306,Xanton-Chassenon,188754
200070043,CC Vienne et Gartempe,CC,86001,Adriers,85075
200069763,CC du Haut-Poitou,CC,86002,Amberre,119912
200070035,CC du Civraisien en Poitou,CC,86003,Anché,44827
248600413,CA Grand Châtellerault,CA,86004,Angles-sur-l'Anglin,221562
248600447,CC du Pays Loudunais,CC,86005,Angliers,171939
200070043,CC Vienne et Gartempe,CC,86006,Antigny,116348
248600413,CA Grand Châtellerault,CA,86007,Antran,118941
248600447,CC du Pays Loudunais,CC,86008,Arçay,283134
248600413,CA Grand Châtellerault,CA,86009,Archigny,224697
200043628,CC des Vallées du Clain,CC,86010,Aslonnes,220861
200070043,CC Vienne et Gartempe,CC,86011,Asnières-sur-Blour,40976
200070035,CC du Civraisien en Poitou,CC,86012,Asnois,262638
248600447,CC du Pays Loudunais,CC,86013,Aulnay,51815
248600413,CA Grand Châtellerault,CA,86014,Availles-en-Châtellerault,144589
200070043,CC Vienne et Gartempe,CC,86015,Availles-Limouzine,284556
200069763,CC du Haut-Poitou,CC,86016,Avanton,274074
200069763,CC du Haut-Poitou,CC,86017,Ayron,80394
248600447,CC du Pays Loudunais,CC,86018,Basses,274387
200069854,CU du Grand Poitiers,CU,86019,Beaumont Saint-Cyr,116487
248600413,CA Grand Châtellerault,CA,86020,Bellefonds,58778
248600447,CC du Pays Loudunais,CC,86022,Berrie,183089
248600447,CC du Pays Loudunais,CC,86023,Berthegon,119620
200069854,CU du Grand Poitiers,CU,86024,Béruges,37665
200070043,CC Vienne et Gartempe,CC,86025,Béthines,165166
248600447,CC du Pays Loudunais,CC,86026,Beuxes,59492
200069854,CU du Grand Poitiers,CU,86027,Biard,238507
200069854,CU du Grand Poitiers,CU,86028,Bignoux,9394
200070035,CC du Civraisien en Poitou,CC,86029,Blanzay,182885
200069854,CU du Grand Poitiers,CU,86031,Bonnes,200411
248600413,CA Grand Châtellerault,CA,86032,Bonneuil-Matours,274386
200070043,CC Vienne et Gartempe,CC,86034,Bouresse,214438
200070043,CC Vienne et Gartempe,CC,86035,Bourg-Archambault,39515
248600447,CC du Pays Loudunais,CC,86036,Bournand,96842
200070043,CC Vienne et Gartempe,CC,86037,Brigueil-le-Chantre,229115
200070035,CC du Civraisien en Poitou,CC,86038,Brion,295673
200070035,CC du Civraisien en Poitou,CC,86039,Brux,89306
200070043,CC Vienne et Gartempe,CC,86040,La Bussière,93074
200069854,CU du Grand Poitiers,CU,86041,Buxerolles,130513
248600413,CA Grand Châtellerault,CA,86042,Buxeuil,65585
248600447,CC du Pays Loudunais,CC,86044,Ceaux-en-Loudun,130278
200069854,CU du Grand Poitiers,CU,86045,Celle-Lévescault,20113
248600413,CA Grand Châtellerault,CA,86046,Cenon-sur-Vienne,243489
248600413,CA Grand Châtellerault,CA,86047,Cernay,86863
200069763,CC du Haut-Poitou,CC,86048,Chabournay,58385
248600447,CC du Pays Loudunais,CC,86049,Chalais,156691
200069763,CC du Haut-Poitou,CC,86050,Chalandray,135152
200070035,CC du Civraisien en Poitou,CC,86051,Champagné-le-Sec,218126
200070035,CC du Civraisien en Poitou,CC,86052,Champagné-Saint-Hilaire,295166
200069763,CC du Haut-Poitou,CC,86053,Champigny en Rochereau,65349
200070035,CC du Civraisien en Poitou,CC,86054,Champniers,292899
200070035,CC du Civraisien en Poitou,CC,86055,La Chapelle-Bâton,264299
200069854,CU du Grand Poitiers,CU,86058,La Chapelle-Moulière,208598
200070043,CC Vienne et Gartempe,CC,86059,Chapelle-Viviers,35562
200070035,CC du Civraisien en Poitou,CC,86061,Charroux,126006
200069854,CU du Grand Poitiers,CU,86062,Chasseneuil-du-Poitou,93370
200070035,CC du Civraisien en Poitou,CC,86063,Chatain,140607
200070035,CC du Civraisien en Poitou,CC,86064,Château-Garnier,179553
200043628,CC des Vallées du Clain,CC,86065,Château-Larcher,290937
248600413,CA Grand Châtellerault,CA,86066,Châtellerault,285138
200070035,CC du Civraisien en Poitou,CC,86068,Chaunay,218838
248600447,CC du Pays Loudunais,CC,86069,La Chaussée,249361
200069854,CU du Grand Poitiers,CU,86070,Chauvigny,203048
248600413,CA Grand Châtellerault,CA,86072,Chenevelles,273251
200069763,CC du Haut-Poitou,CC,86073,Cherves,229992
200069763,CC du Haut-Poitou,CC,86074,Chiré-en-Montreuil,65828
200069763,CC du Haut-Poitou,CC,86075,Chouppes,297938
200069763,CC du Haut-Poitou,CC,86076,Cissé,269178
200070043,CC Vienne et Gartempe,CC,86077,Civaux,232164
200070035,CC du Civraisien en Poitou,CC,86078,Civray,231554
248600447,CC du Pays Loudunais,CC,86079,La Roche-Rigault,219179
200069854,CU du Grand Poitiers,CU,86080,Cloué,25801
248600413,CA Grand Châtellerault,CA,86081,Colombiers,164181
200070035,CC du Civraisien en Poitou,CC,86082,Valence-en-Poitou,230364
200069854,CU du Grand Poitiers,CU,86083,Coulombiers,25610
200070043,CC Vienne et Gartempe,CC,86084,Coulonges,89167
200069763,CC du Haut-Poitou,CC,86085,Coussay,241065
